full_text,cleaned_text,normalized_text,text_without_stopwords,tokens,sentiment_score,sentiment_label,naivebayes_label
WTS READY TIKET VOUCHER PROMO NONTON BIOSKOP CINEPOLIS FREE 20k/KODE BISA UNTUK FILM : FINAL DESTINATION 6 MISSION IMPOSSIBLE LILO &amp; STITCH WAKTU MAGRIB GUNDIK JUMBO ANGKARA MURKA KARATE KID PENGEPUNGAN DI BUKIT DURI THUNDERBOLTS HOLY NIGHT DEMON HUNTERS COCOTE TONGGO #zonauang,wts ready tiket voucher promo nonton bioskop cinepolis free 20kkode bisa untuk film  final destination 6 mission impossible lilo amp stitch waktu magrib gundik jumbo angkara murka karate kid pengepungan di bukit duri thunderbolts holy night demon hunters cocote tonggo ,wts ready tiket voucher promo nonton bioskop cinepolis free 20kkode bisa untuk film final destination 6 mission impossible lilo amp stitch waktu magrib gundik jumbo angkara murka karate kid pengepungan di bukit duri thunderbolts holy night demon hunters cocote tonggo,wts ready tiket voucher promo nonton bioskop cinepolis free 20kkode film final destination 6 mission impossible lilo amp stitch magrib gundik jumbo angkara murka karate kid pengepungan bukit duri thunderbolts holy night demon hunters cocote tonggo,"['wts', 'ready', 'tiket', 'voucher', 'promo', 'nonton', 'bioskop', 'cinepolis', 'free', '20kkode', 'film', 'final', 'destination', '6', 'mission', 'impossible', 'lilo', 'amp', 'stitch', 'magrib', 'gundik', 'jumbo', 'angkara', 'murka', 'karate', 'kid', 'pengepungan', 'bukit', 'duri', 'thunderbolts', 'holy', 'night', 'demon', 'hunters', 'cocote', 'tonggo']",0,Positive,Positive
Congrats JUMBO yang sedikit demi sedikit akan menjadi JUMBO alias JUara uMum Box Office film Indonesia ,congrats jumbo yang sedikit demi sedikit akan menjadi jumbo alias juara umum box office film indonesia ,congrats jumbo yang sedikit demi sedikit akan menjadi jumbo alias juara umum box office film indonesia,congrats jumbo jumbo alias juara box office film indonesia,"['congrats', 'jumbo', 'jumbo', 'alias', 'juara', 'box', 'office', 'film', 'indonesia']",0,Positive,Positive
READY PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS CUMA 5K kode b1g1 bisa buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible gundik &amp; final destination ~ cuss wa di bio ya @dwldmra,ready promo buy 1 get 1 nonton di bioskop cinepolis cuma 5k kode b1g1 bisa buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible gundik amp final destination  cuss wa di bio ya ,ready promo buy 1 get 1 nonton di bioskop cinepolis cuma 5k kode b1g1 bisa buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible gundik amp final destination cuss wa di bio ya,ready promo buy 1 get 1 nonton bioskop cinepolis 5k kode b1g1 nonton film maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible gundik amp final destination cuss wa bio ya,"['ready', 'promo', 'buy', '1', 'get', '1', 'nonton', 'bioskop', 'cinepolis', '5k', 'kode', 'b1g1', 'nonton', 'film', 'maghrib', '2', 'the', 'ugly', 'stepsister', 'karate', 'kids', 'hala', 'bala', 'dendam', 'malam', 'kelam', 'the', 'ritual', 'jumbo', 'lilo', 'and', 'stitch', 'mission', 'impossible', 'gundik', 'amp', 'final', 'destination', 'cuss', 'wa', 'bio', 'ya']",0,Positive,Positive
yukk siapa yg lagi cari promo bioskop cinepolis?? voucher b1g1 cuma 5k dan potongan free 20k ajaa berlaku SEMUA DOMISILI dan FILM lilo &amp; stitch final destination mission impossible the ugly stepsister waktu maghrib karate kid gundik jumbo dll langsung pesan di apk yuk wa~,yukk siapa yg lagi cari promo bioskop cinepolis voucher b1g1 cuma 5k dan potongan free 20k ajaa berlaku semua domisili dan film lilo amp stitch final destination mission impossible the ugly stepsister waktu maghrib karate kid gundik jumbo dll langsung pesan di apk yuk wa,yukk siapa yang lagi cari promo bioskop cinepolis voucher b1g1 cuma 5k dan potongan free 20k ajaa berlaku semua domisili dan film lilo amp stitch final destination mission impossible the ugly stepsister waktu maghrib karate kid gundik jumbo dll langsung pesan di apk yuk wa,yukk cari promo bioskop cinepolis voucher b1g1 5k potongan free 20k ajaa berlaku domisili film lilo amp stitch final destination mission impossible the ugly stepsister maghrib karate kid gundik jumbo dll langsung pesan apk yuk wa,"['yukk', 'cari', 'promo', 'bioskop', 'cinepolis', 'voucher', 'b1g1', '5k', 'potongan', 'free', '20k', 'ajaa', 'berlaku', 'domisili', 'film', 'lilo', 'amp', 'stitch', 'final', 'destination', 'mission', 'impossible', 'the', 'ugly', 'stepsister', 'maghrib', 'karate', 'kid', 'gundik', 'jumbo', 'dll', 'langsung', 'pesan', 'apk', 'yuk', 'wa']",0,Positive,Positive
@Adriandhy 3 thn doank udah bergeser film terlaris sspanjang masa. Pnsrn siapa lagi yg ba geser ya ntr jumbo? Butuh brp tahub lagi, 3 thn doank udah bergeser film terlaris sspanjang masa pnsrn siapa lagi yg ba geser ya ntr jumbo butuh brp tahub lagi,3 thn doank udah bergeser film terlaris sspanjang masa pnsrn siapa lagi yang ba geser ya ntr jumbo butuh brp tahub lagi,3 thn doank udah bergeser film terlaris sspanjang pnsrn ba geser ya ntr jumbo butuh brp tahub,"['3', 'thn', 'doank', 'udah', 'bergeser', 'film', 'terlaris', 'sspanjang', 'pnsrn', 'ba', 'geser', 'ya', 'ntr', 'jumbo', 'butuh', 'brp', 'tahub']",0,Positive,Positive
Bismillahirahmaanirahiim ,bismillahirahmaanirahiim ,bismillahirahmaanirahiim,bismillahirahmaanirahiim,['bismillahirahmaanirahiim'],0,Positive,Positive
Jumbo: Film Animasi Lokal Terlaris Sepanjang Masa di Indonesia Mengungguli Frozen 2 https://t.co/T9HoMaspic @KontanNews,jumbo film animasi lokal terlaris sepanjang masa di indonesia mengungguli frozen 2  ,jumbo film animasi lokal terlaris sepanjang masa di indonesia mengungguli frozen 2,jumbo film animasi lokal terlaris indonesia mengungguli frozen 2,"['jumbo', 'film', 'animasi', 'lokal', 'terlaris', 'indonesia', 'mengungguli', 'frozen', '2']",0,Positive,Positive
READY YUK PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS CUMA 5K ~ kode b1g1 bisa buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible &amp; gundik final destination cuss wa di bio yap,ready yuk promo buy 1 get 1 nonton di bioskop cinepolis cuma 5k  kode b1g1 bisa buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible amp gundik final destination cuss wa di bio yap,ready yuk promo buy 1 get 1 nonton di bioskop cinepolis cuma 5k kode b1g1 bisa buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible amp gundik final destination cuss wa di bio yap,ready yuk promo buy 1 get 1 nonton bioskop cinepolis 5k kode b1g1 nonton film maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible amp gundik final destination cuss wa bio yap,"['ready', 'yuk', 'promo', 'buy', '1', 'get', '1', 'nonton', 'bioskop', 'cinepolis', '5k', 'kode', 'b1g1', 'nonton', 'film', 'maghrib', '2', 'the', 'ugly', 'stepsister', 'karate', 'kids', 'hala', 'bala', 'dendam', 'malam', 'kelam', 'the', 'ritual', 'jumbo', 'lilo', 'and', 'stitch', 'mission', 'impossible', 'amp', 'gundik', 'final', 'destination', 'cuss', 'wa', 'bio', 'yap']",0,Positive,Positive
@WatchmenID Ayo Jumbo salip KKN.. Film setan gak layak nomor 1. hahaha, ayo jumbo salip kkn film setan gak layak nomor 1 hahaha,ayo jumbo salip kkn film setan tidak layak nomor 1 hahaha,ayo jumbo salip kkn film setan layak nomor 1 hahaha,"['ayo', 'jumbo', 'salip', 'kkn', 'film', 'setan', 'layak', 'nomor', '1', 'hahaha']",0,Positive,Positive
Jumbo disini masih rame ternyata lilo jg rame tadi. Film horror jg mayan rame. Mau coba ntn film marissa tp cek tix id gada yg nonton curiga besok ilang ,jumbo disini masih rame ternyata lilo jg rame tadi film horror jg mayan rame mau coba ntn film marissa tp cek tix id gada yg nonton curiga besok ilang ,jumbo disini masih rame ternyata lilo juga rame tadi film horror juga mayan rame mau coba ntn film marissa tp cek tix id gada yang nonton curiga besok ilang,jumbo rame lilo rame film horror mayan rame coba ntn film marissa tp cek tix id gada nonton curiga besok ilang,"['jumbo', 'rame', 'lilo', 'rame', 'film', 'horror', 'mayan', 'rame', 'coba', 'ntn', 'film', 'marissa', 'tp', 'cek', 'tix', 'id', 'gada', 'nonton', 'curiga', 'besok', 'ilang']",0,Positive,Positive
 Film Jumbo Dituding Tak Ramah Akidah Meanwhile gw yang anime favorit nya DanDaDan Yohaji GeGeGe no Kitaro Akuma-kun Mashle be like: https://t.co/gtZclDLFrC, film jumbo dituding tak ramah akidah meanwhile gw yang anime favorit nya dandadan yohaji gegege no kitaro akumakun mashle be like ,film jumbo dituding tak ramah akidah meanwhile gw yang anime favorit nya dandadan yohaji gegege no kitaro akumakun mashle be like,film jumbo dituding ramah akidah meanwhile gw anime favorit nya dandadan yohaji gegege no kitaro akumakun mashle be like,"['film', 'jumbo', 'dituding', 'ramah', 'akidah', 'meanwhile', 'gw', 'anime', 'favorit', 'nya', 'dandadan', 'yohaji', 'gegege', 'no', 'kitaro', 'akumakun', 'mashle', 'be', 'like']",1,Positive,Positive
READY YUK PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS kode b1g1 bisa buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible &amp; gundik final destination cuss wa di bio ya,ready yuk promo buy 1 get 1 nonton di bioskop cinepolis kode b1g1 bisa buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible amp gundik final destination cuss wa di bio ya,ready yuk promo buy 1 get 1 nonton di bioskop cinepolis kode b1g1 bisa buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible amp gundik final destination cuss wa di bio ya,ready yuk promo buy 1 get 1 nonton bioskop cinepolis kode b1g1 nonton film maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible amp gundik final destination cuss wa bio ya,"['ready', 'yuk', 'promo', 'buy', '1', 'get', '1', 'nonton', 'bioskop', 'cinepolis', 'kode', 'b1g1', 'nonton', 'film', 'maghrib', '2', 'the', 'ugly', 'stepsister', 'karate', 'kids', 'hala', 'bala', 'dendam', 'malam', 'kelam', 'the', 'ritual', 'jumbo', 'lilo', 'and', 'stitch', 'mission', 'impossible', 'amp', 'gundik', 'final', 'destination', 'cuss', 'wa', 'bio', 'ya']",0,Positive,Positive
@si_ayooo Ikut senang ya Ka semenyenangkan itu emang bisa beli buku dan baca buku yg kita pengen, ikut senang ya ka semenyenangkan itu emang bisa beli buku dan baca buku yg kita pengen,ikut senang ya ka semenyenangkan itu emang bisa beli buku dan baca buku yang kita pengen,senang ya ka semenyenangkan emang beli buku baca buku pengen,"['senang', 'ya', 'ka', 'semenyenangkan', 'emang', 'beli', 'buku', 'baca', 'buku', 'pengen']",1,Positive,Positive
Terima kasih sejumbo-jumbonya untuk teman-teman semua yang sudah dukung Film #JUMBO bisa sejauh ini Buat yang mau lowongan pekerjaan juga dari Pak Kades yuk buruan #NontonJUMBOLagi di bioskop seru dan menarik banget lho pekerjaannya #JumboUntukSemua #FilmJUMBO https://t.co/HL3zQgdA1h,terima kasih sejumbojumbonya untuk temanteman semua yang sudah dukung film  bisa sejauh ini buat yang mau lowongan pekerjaan juga dari pak kades yuk buruan  di bioskop seru dan menarik banget lho pekerjaannya   ,terima kasih sejumbojumbonya untuk temanteman semua yang sudah dukung film bisa sejauh ini buat yang mau lowongan pekerjaan juga dari pak kades yuk buruan di bioskop seru dan menarik sangat lho pekerjaannya,terima kasih sejumbojumbonya temanteman dukung film lowongan pekerjaan kades yuk buruan bioskop seru menarik lho pekerjaannya,"['terima', 'kasih', 'sejumbojumbonya', 'temanteman', 'dukung', 'film', 'lowongan', 'pekerjaan', 'kades', 'yuk', 'buruan', 'bioskop', 'seru', 'menarik', 'lho', 'pekerjaannya']",2,Positive,Positive
9.972.198 penonton udah jadi saksi Pak Kades nawarin pekerjaan ke warga Kampung Seruni Terima kasih sejumbo-jumbonya untuk teman-teman semua karena kalian semua Film JUMBO bisa sejauh ini hingga sekarang #JUMBOUntukSemua #JUMBO #FilmJUMBO https://t.co/OLLz3CeAuc,9972198 penonton udah jadi saksi pak kades nawarin pekerjaan ke warga kampung seruni terima kasih sejumbojumbonya untuk temanteman semua karena kalian semua film jumbo bisa sejauh ini hingga sekarang    ,9972198 penonton udah jadi saksi pak kades nawarin pekerjaan ke warga kampung seruni terima kasih sejumbojumbonya untuk temanteman semua karena kalian semua film jumbo bisa sejauh ini hingga sekarang,9972198 penonton udah saksi kades nawarin pekerjaan warga kampung seruni terima kasih sejumbojumbonya temanteman film jumbo,"['9972198', 'penonton', 'udah', 'saksi', 'kades', 'nawarin', 'pekerjaan', 'warga', 'kampung', 'seruni', 'terima', 'kasih', 'sejumbojumbonya', 'temanteman', 'film', 'jumbo']",0,Positive,Positive
WTS READY TIKET VOUCHER PROMO NONTON BIOSKOP CINEPOLIS FREE 20K/KODE BISA UNTUK FILM: FINAL DESTINATION 6 MISSION IMPOSSIBLE LILO &amp; STITCH WAKTU MAGRIB GUNDIK JUMBO ANGKARA MURKA KARATE KID PENGEPUNGAN DI BUKIT DURI THUNDERBOLTS HOLY NIGHT DEMON HUNTERS COCOTE TONGGO #zonauang,wts ready tiket voucher promo nonton bioskop cinepolis free 20kkode bisa untuk film final destination 6 mission impossible lilo amp stitch waktu magrib gundik jumbo angkara murka karate kid pengepungan di bukit duri thunderbolts holy night demon hunters cocote tonggo ,wts ready tiket voucher promo nonton bioskop cinepolis free 20kkode bisa untuk film final destination 6 mission impossible lilo amp stitch waktu magrib gundik jumbo angkara murka karate kid pengepungan di bukit duri thunderbolts holy night demon hunters cocote tonggo,wts ready tiket voucher promo nonton bioskop cinepolis free 20kkode film final destination 6 mission impossible lilo amp stitch magrib gundik jumbo angkara murka karate kid pengepungan bukit duri thunderbolts holy night demon hunters cocote tonggo,"['wts', 'ready', 'tiket', 'voucher', 'promo', 'nonton', 'bioskop', 'cinepolis', 'free', '20kkode', 'film', 'final', 'destination', '6', 'mission', 'impossible', 'lilo', 'amp', 'stitch', 'magrib', 'gundik', 'jumbo', 'angkara', 'murka', 'karate', 'kid', 'pengepungan', 'bukit', 'duri', 'thunderbolts', 'holy', 'night', 'demon', 'hunters', 'cocote', 'tonggo']",0,Positive,Positive
promo bioskop cinepolis adaa terus yaa! voucher b1g1 cuma 5k potongan free 20k aja bisa ALL DOMISILI dan FILM lilo &amp; stitch mission impossible final destination the ugly stepsister waktu maghrib karate kid gundik jumbo dll langsung pesan di app sung wa yaa link di bio https://t.co/54wWHVS0fg,promo bioskop cinepolis adaa terus yaa voucher b1g1 cuma 5k potongan free 20k aja bisa all domisili dan film lilo amp stitch mission impossible final destination the ugly stepsister waktu maghrib karate kid gundik jumbo dll langsung pesan di app sung wa yaa link di bio ,promo bioskop cinepolis adaa terus yaa voucher b1g1 cuma 5k potongan free 20k aja bisa all domisili dan film lilo amp stitch mission impossible final destination the ugly stepsister waktu maghrib karate kid gundik jumbo dll langsung pesan di app sung wa yaa link di bio,promo bioskop cinepolis adaa yaa voucher b1g1 5k potongan free 20k aja all domisili film lilo amp stitch mission impossible final destination the ugly stepsister maghrib karate kid gundik jumbo dll langsung pesan app sung wa yaa link bio,"['promo', 'bioskop', 'cinepolis', 'adaa', 'yaa', 'voucher', 'b1g1', '5k', 'potongan', 'free', '20k', 'aja', 'all', 'domisili', 'film', 'lilo', 'amp', 'stitch', 'mission', 'impossible', 'final', 'destination', 'the', 'ugly', 'stepsister', 'maghrib', 'karate', 'kid', 'gundik', 'jumbo', 'dll', 'langsung', 'pesan', 'app', 'sung', 'wa', 'yaa', 'link', 'bio']",0,Positive,Positive
PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS ~ kode b1g1 bisa buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible &amp; gundik bisa semua film dan jam tayang smp 31 juli cuss wa di bio ya,promo buy 1 get 1 nonton di bioskop cinepolis  kode b1g1 bisa buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible amp gundik bisa semua film dan jam tayang smp 31 juli cuss wa di bio ya,promo buy 1 get 1 nonton di bioskop cinepolis kode b1g1 bisa buat nonton film waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible amp gundik bisa semua film dan jam tayang smp 31 juli cuss wa di bio ya,promo buy 1 get 1 nonton bioskop cinepolis kode b1g1 nonton film maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible amp gundik film jam tayang smp 31 juli cuss wa bio ya,"['promo', 'buy', '1', 'get', '1', 'nonton', 'bioskop', 'cinepolis', 'kode', 'b1g1', 'nonton', 'film', 'maghrib', '2', 'the', 'ugly', 'stepsister', 'karate', 'kids', 'hala', 'bala', 'dendam', 'malam', 'kelam', 'the', 'ritual', 'jumbo', 'lilo', 'and', 'stitch', 'mission', 'impossible', 'amp', 'gundik', 'film', 'jam', 'tayang', 'smp', '31', 'juli', 'cuss', 'wa', 'bio', 'ya']",0,Positive,Positive
